Employee_ID,Department,Gender,Age,Job_Title,Hire_Date,Years_At_Company,Education_Level,Performance_Score,Monthly_Salary,Work_Hours_Per_Week,Projects_Handled,Overtime_Hours,Sick_Days,Remote_Work_Frequency,Team_Size,Training_Hours,Promotions,Employee_Satisfaction_Score,Resigned,Attendance_Score,Merit_Score
88312,Marketing,Male,24,Specialist,2016-12-17 08:03:05.556036,7,Bachelor,5,6750.0,45,47,15,10,50,19,27,2,3.25,False,4,0.6160250463821892
88321,Engineering,Female,44,Specialist,2019-06-23 08:03:05.556036,5,High School,4,6300.0,35,40,7,8,75,2,37,2,4.22,False,6,0.6347270665842094
88332,Operations,Male,37,Engineer,2020-07-21 08:03:05.556036,4,Bachelor,5,9000.0,40,7,25,3,50,3,51,1,4.6,True,11,0.6687445887445886
88337,Operations,Male,60,Engineer,2022-01-19 08:03:05.556036,2,Bachelor,3,7800.0,41,16,13,9,100,1,95,2,4.52,False,5,0.604653885796743
88341,IT,Female,44,Specialist,2023-02-09 08:03:05.556036,1,High School,4,6300.0,53,38,24,6,0,2,95,2,4.66,False,8,0.7943069470212327
88351,IT,Female,40,Manager,2021-07-01 08:03:05.556036,3,High School,3,7800.0,36,4,4,3,50,12,69,2,4.81,False,11,0.6033633271490414
88356,Finance,Male,26,Consultant,2021-12-23 08:03:05.556036,2,Bachelor,4,7700.0,47,32,24,7,25,10,83,1,2.47,False,7,0.6217890125747269
88364,IT,Female,59,Engineer,2023-12-01 08:03:05.556036,0,Bachelor,2,7200.0,37,27,28,3,75,15,99,1,3.29,False,11,0.6318469387755101
88378,Finance,Female,46,Engineer,2018-08-28 08:03:05.556036,6,Bachelor,5,9000.0,53,38,14,6,100,2,43,1,3.17,False,8,0.6647564419707277
88383,HR,Male,28,Developer,2017-06-14 08:03:05.556036,7,High School,5,7500.0,47,40,15,9,75,19,76,1,4.41,False,5,0.758729231086374
88390,Engineering,Female,35,Technician,2018-05-09 08:03:05.556036,6,PhD,4,4900.0,38,29,3,1,50,9,78,2,3.18,False,13,0.7206573902288188
88397,Sales,Female,43,Analyst,2022-07-23 08:03:05.556036,2,High School,5,6000.0,35,39,23,3,50,8,32,1,1.58,False,11,0.6099729952587094
88400,Marketing,Female,37,Analyst,2024-09-01 08:03:05.556036,0,PhD,5,6000.0,41,47,8,9,100,15,39,1,3.06,False,5,0.6450531849103278
88421,Customer Support,Male,34,Consultant,2023-02-24 08:03:05.556036,1,Bachelor,3,7150.0,53,34,4,14,50,17,81,2,4.98,True,0,0.6014118738404453
88423,Sales,Male,58,Engineer,2017-11-26 08:03:05.556036,6,High School,3,7800.0,56,45,14,0,50,12,15,2,4.31,False,14,0.6794764996907853
88429,Operations,Female,52,Engineer,2024-01-15 08:03:05.556036,0,High School,5,9000.0,32,40,5,3,0,15,67,1,1.18,False,11,0.6647616986188415
88445,Marketing,Female,41,Consultant,2020-09-19 08:03:05.556036,3,Bachelor,4,7700.0,41,30,2,12,0,15,93,2,3.65,False,2,0.6213991960420532
88448,Finance,Female,60,Analyst,2023-03-24 08:03:05.556036,1,Master,5,6000.0,38,20,18,1,0,15,94,2,2.26,False,13,0.7202459286745
88449,Customer Support,Male,33,Specialist,2023-04-25 08:03:05.556036,1,Bachelor,5,6750.0,55,38,7,1,75,9,48,2,2.16,False,13,0.6957860235003092
88452,Legal,Male,31,Developer,2016-11-19 08:03:05.556036,7,Master,1,5500.0,38,49,9,5,100,11,93,1,4.66,False,9,0.6994502164502164
88455,Legal,Male,57,Consultant,2022-09-30 08:03:05.556036,1,Master,4,7700.0,48,13,26,2,25,8,63,1,3.51,False,12,0.6272625231910947
88471,Engineering,Male,40,Analyst,2023-08-23 08:03:05.556036,1,Bachelor,4,5600.0,54,40,6,3,50,12,89,1,2.28,False,11,0.7142061430632859
88479,Legal,Female,31,Specialist,2018-12-19 08:03:05.556036,5,High School,1,4950.0,34,46,29,2,0,2,96,2,2.22,True,12,0.6141230674087816
88486,Marketing,Male,50,Developer,2017-08-06 08:03:05.556036,7,Bachelor,5,7500.0,44,29,9,4,75,3,58,1,2.86,False,10,0.6713962069676356
88492,Engineering,Male,60,Technician,2018-03-24 08:03:05.556036,6,Master,5,5250.0,48,29,27,7,100,19,79,2,2.22,False,7,0.6389633065347351
88495,HR,Female,45,Engineer,2023-07-05 08:03:05.556036,1,Bachelor,4,8400.0,34,22,6,1,25,19,30,1,3.64,False,13,0.6181162646876933
88501,Legal,Male,27,Engineer,2018-10-06 08:03:05.556036,5,High School,5,9000.0,52,39,29,7,25,7,96,1,2.24,True,7,0.7151230674087816
88504,IT,Female,33,Technician,2020-09-20 08:03:05.556036,3,Bachelor,2,4200.0,48,44,29,1,50,7,39,1,3.67,False,13,0.6275940012368584
88514,IT,Female,32,Specialist,2016-01-19 08:03:05.556036,8,Bachelor,4,6300.0,30,39,9,2,0,1,58,1,2.79,False,12,0.6872839620696765
88518,IT,Male,49,Consultant,2019-07-26 08:03:05.556036,5,High School,5,8250.0,55,12,24,10,0,12,89,1,4.08,False,4,0.6399204287775716
88521,Operations,Female,54,Specialist,2022-03-10 08:03:05.556036,2,Master,5,6750.0,34,46,24,0,100,2,95,1,1.66,False,14,0.8126742939600081
88523,Operations,Male,31,Specialist,2018-02-07 08:03:05.556036,6,Bachelor,3,5850.0,48,23,4,1,100,8,66,2,4.16,False,13,0.6709251700680272
88525,Marketing,Female,22,Technician,2017-06-09 08:03:05.556036,7,Master,4,4900.0,30,11,25,0,25,19,40,1,4.05,False,14,0.6282060399917542
88529,Sales,Male,26,Manager,2024-03-22 08:03:05.556036,0,Bachelor,2,7200.0,35,47,18,7,50,19,48,1,4.92,False,7,0.6348064316635745
88530,IT,Male,27,Engineer,2015-12-19 08:03:05.556036,8,High School,5,9000.0,36,45,6,1,75,9,18,2,1.96,False,13,0.6537513914656771
88531,Finance,Male,31,Specialist,2018-08-24 08:03:05.556036,6,Bachelor,4,6300.0,56,45,26,8,50,11,29,2,4.53,False,6,0.6544736136878994
88536,HR,Female,32,Engineer,2021-06-28 08:03:05.556036,3,High School,4,8400.0,41,7,10,0,75,15,94,1,4.41,False,14,0.7389704184704184
88550,Marketing,Female,51,Specialist,2022-08-26 08:03:05.556036,2,Bachelor,4,6300.0,47,9,10,1,0,18,60,2,3.72,True,13,0.6296611008039579
88553,Finance,Male,42,Technician,2018-04-28 08:03:05.556036,6,Bachelor,4,4900.0,36,15,20,8,0,7,78,1,4.53,True,6,0.6310145330859616
88554,IT,Female,45,Specialist,2022-03-28 08:03:05.556036,2,Bachelor,3,5850.0,57,21,27,3,50,4,54,1,4.72,False,11,0.637948051948052
88555,Operations,Male,55,Consultant,2023-02-25 08:03:05.556036,1,High School,1,6050.0,31,36,6,4,75,16,91,2,3.99,False,10,0.6231343022057307
88559,Customer Support,Male,37,Consultant,2024-07-13 08:03:05.556036,0,High School,5,8250.0,37,1,14,2,100,12,91,2,3.3,False,12,0.6743485879200165
88563,Customer Support,Male,40,Manager,2023-07-27 08:03:05.556036,1,High School,5,9000.0,34,44,28,8,25,7,80,2,4.0,False,6,0.7769222840651412
88576,Marketing,Male,28,Engineer,2018-01-22 08:03:05.556036,6,High School,4,8400.0,59,31,20,3,0,19,88,2,4.93,True,11,0.8079512471655328
88584,Finance,Female,38,Manager,2016-01-09 08:03:05.556036,8,Bachelor,4,8400.0,36,49,23,9,75,17,75,1,3.08,False,5,0.676943722943723
88590,Customer Support,Female,43,Developer,2020-11-06 08:03:05.556036,3,Bachelor,5,7500.0,37,28,4,4,25,17,94,2,4.76,False,10,0.8350418470418471
88594,Engineering,Female,23,Developer,2024-08-01 08:03:05.556036,0,Master,3,6500.0,48,30,2,2,75,13,35,2,4.37,False,12,0.6330846217274788
88617,Engineering,Female,52,Consultant,2020-11-08 08:03:05.556036,3,Bachelor,1,6050.0,34,45,11,0,0,6,69,1,3.29,False,14,0.6375674087816945
88618,Finance,Male,24,Consultant,2015-04-28 08:03:05.556036,9,High School,5,8250.0,52,35,3,4,75,13,88,2,4.77,False,10,0.8519920634920635
88634,Sales,Female,32,Engineer,2021-02-01 08:03:05.556036,3,High School,5,9000.0,48,33,22,3,25,2,24,1,3.03,False,11,0.6418215831787261
88642,Customer Support,Female,53,Technician,2022-03-11 08:03:05.556036,2,High School,3,4550.0,32,42,13,9,100,6,92,2,4.0,False,5,0.6787157287157288
88643,Operations,Male,57,Specialist,2022-10-10 08:03:05.556036,1,Master,2,5400.0,55,34,10,6,25,7,86,1,3.41,False,8,0.5972985982271697
88649,Operations,Male,48,Engineer,2015-04-23 08:03:05.556036,9,Bachelor,4,8400.0,49,42,28,0,50,12,31,2,1.49,False,14,0.6085548340548341
88658,HR,Male,36,Consultant,2016-08-06 08:03:05.556036,8,High School,4,7700.0,33,44,20,4,25,9,57,2,4.3,False,10,0.7526004947433519
88665,Engineering,Male,47,Manager,2024-09-03 08:03:05.556036,0,Bachelor,5,9000.0,36,29,20,12,75,6,93,1,4.39,False,2,0.704317563388992
88678,HR,Female,51,Developer,2020-07-12 08:03:05.556036,4,Master,5,7500.0,54,4,28,9,75,1,90,2,3.92,False,5,0.6155732838589982
88682,IT,Female,45,Technician,2023-01-07 08:03:05.556036,1,Bachelor,5,5250.0,37,48,29,6,100,14,68,2,2.35,False,8,0.7150778190063904
88691,IT,Female,48,Technician,2023-02-10 08:03:05.556036,1,Master,4,4900.0,51,47,3,10,25,11,67,2,4.29,True,4,0.69883312719027
88697,Legal,Female,41,Analyst,2018-08-31 08:03:05.556036,6,High School,5,6000.0,44,46,2,6,50,13,54,1,1.84,False,8,0.6531317254174397
88700,Engineering,Male,56,Engineer,2023-05-18 08:03:05.556036,1,PhD,3,7800.0,51,23,27,3,50,11,62,2,3.76,False,11,0.6142729334157905
88707,Marketing,Male,33,Developer,2019-09-28 08:03:05.556036,4,Master,3,6500.0,57,35,7,0,50,17,65,1,4.38,False,14,0.7431702741702741
88712,Customer Support,Female,55,Consultant,2024-04-22 08:03:05.556036,0,Master,1,6050.0,50,42,6,4,0,3,65,1,4.91,False,10,0.6410988455988456
88713,Engineering,Male,60,Analyst,2015-02-17 08:03:05.556036,9,High School,5,6000.0,49,41,26,4,100,14,12,1,2.56,False,10,0.6124465058750773
88721,Legal,Female,58,Manager,2018-04-04 08:03:05.556036,6,Bachelor,5,9000.0,32,39,29,5,0,18,73,2,3.64,False,9,0.7672298495155638
88732,Sales,Female,50,Technician,2022-04-18 08:03:05.556036,2,Bachelor,2,4200.0,57,29,19,1,100,14,94,2,2.04,True,13,0.5959806225520511
88735,Legal,Male,34,Analyst,2014-11-14 08:03:05.556036,9,High School,2,4800.0,32,46,3,1,0,11,38,1,3.06,False,13,0.6032370645227788
88755,Operations,Male,40,Manager,2020-05-12 08:03:05.556036,4,Bachelor,5,9000.0,48,24,15,9,0,12,53,1,4.07,False,5,0.629958462172748
88768,Finance,Female,32,Specialist,2019-08-28 08:03:05.556036,5,Bachelor,2,5400.0,50,35,29,2,100,18,54,1,3.79,False,12,0.6128766233766234
88769,Finance,Female,36,Consultant,2016-05-31 08:03:05.556036,8,Bachelor,5,8250.0,36,43,28,3,25,11,81,1,4.0,False,11,0.8462894248608535
88773,Engineering,Male,55,Specialist,2020-10-29 08:03:05.556036,3,Bachelor,4,6300.0,56,30,26,3,25,9,85,2,1.91,False,11,0.6468090084518655
88775,Customer Support,Male,45,Developer,2019-07-17 08:03:05.556036,5,Bachelor,4,7000.0,33,38,22,11,100,10,74,2,3.85,False,3,0.6399541331684189
88804,Legal,Female,36,Engineer,2020-02-22 08:03:05.556036,4,Bachelor,5,9000.0,55,34,4,1,25,7,59,1,2.72,False,13,0.7296817151102866
88811,Sales,Male,53,Developer,2016-11-27 08:03:05.556036,7,Master,3,6500.0,38,44,17,1,0,11,22,2,4.55,False,13,0.687250566893424
88828,IT,Male,38,Analyst,2016-10-09 08:03:05.556036,7,Bachelor,4,5600.0,40,32,22,0,100,13,59,2,2.99,False,14,0.6993041640898784
88832,IT,Male,35,Specialist,2018-02-05 08:03:05.556036,6,High School,5,6750.0,34,42,5,10,75,4,84,2,3.95,False,4,0.7457683982683984
88834,Engineering,Female,30,Consultant,2021-11-20 08:03:05.556036,2,Bachelor,5,8250.0,53,25,20,6,0,18,54,2,3.03,False,8,0.6269174397031538
88836,Marketing,Male,50,Specialist,2016-06-11 08:03:05.556036,8,Bachelor,3,5850.0,60,17,10,3,0,15,98,2,3.41,False,11,0.6450104102246959
88846,Sales,Male,30,Developer,2019-06-24 08:03:05.556036,5,Bachelor,1,5500.0,50,41,25,5,100,18,64,1,4.5,False,9,0.600211296639868
88854,Marketing,Female,39,Engineer,2020-02-04 08:03:05.556036,4,Bachelor,4,8400.0,39,38,9,11,100,5,90,1,2.81,False,3,0.6202773654916512
88859,Engineering,Male,52,Manager,2021-07-07 08:03:05.556036,3,Bachelor,4,8400.0,54,10,11,4,100,19,76,1,3.49,False,10,0.6117088229231087
88862,Legal,Female,48,Specialist,2016-06-07 08:03:05.556036,8,High School,4,6300.0,58,38,18,2,25,15,62,1,4.9,True,12,0.7967831374974232
88872,Finance,Female,41,Engineer,2023-06-20 08:03:05.556036,1,Master,3,7800.0,40,27,29,4,50,5,81,1,3.33,False,10,0.6331975881261596
88874,Legal,Female,27,Analyst,2021-06-05 08:03:05.556036,3,Bachelor,2,4800.0,50,33,28,6,100,5,97,2,4.87,False,8,0.6884391877963306
88879,Finance,Male,25,Analyst,2022-06-23 08:03:05.556036,2,Bachelor,4,5600.0,32,8,15,1,0,12,87,2,2.11,False,13,0.5996249226963513
88883,Sales,Female,45,Developer,2017-12-31 08:03:05.556036,6,PhD,2,6000.0,44,39,0,8,75,17,92,1,4.64,False,6,0.6627565450422592
88916,Customer Support,Female,53,Manager,2022-07-29 08:03:05.556036,2,Bachelor,1,6600.0,34,43,0,4,75,3,72,2,3.75,False,10,0.6013218923933209
88918,Sales,Male,55,Developer,2018-09-21 08:03:05.556036,5,Bachelor,5,7500.0,40,23,9,4,25,12,13,2,4.6,False,10,0.6429973201401772
88919,Customer Support,Female,60,Consultant,2018-07-12 08:03:05.556036,6,Bachelor,2,6600.0,57,22,27,3,0,12,91,1,3.9,False,11,0.6257771593485879
88923,HR,Female,30,Consultant,2017-08-25 08:03:05.556036,7,High School,4,7700.0,34,30,7,2,25,16,68,2,3.38,False,12,0.7002512883941454
88930,Legal,Male,28,Engineer,2020-04-24 08:03:05.556036,4,Master,5,9000.0,48,39,10,14,0,16,80,1,4.34,False,0,0.6877998350855494
88932,Sales,Male,38,Specialist,2022-12-27 08:03:05.556036,1,High School,5,6750.0,39,6,21,2,0,3,89,1,3.99,False,12,0.7252163471449186
88935,HR,Male,26,Developer,2021-07-23 08:03:05.556036,3,Bachelor,5,7500.0,56,46,20,8,25,18,73,2,2.77,False,6,0.7094441352298495
88936,Marketing,Female,57,Consultant,2020-07-21 08:03:05.556036,4,Bachelor,5,8250.0,35,41,22,12,25,14,31,1,4.31,False,2,0.6240446299732014
88969,IT,Female,59,Consultant,2015-05-22 08:03:05.556036,9,Bachelor,3,7150.0,59,38,23,12,75,4,92,1,4.09,False,2,0.624032055246341
88972,IT,Male,60,Manager,2024-02-13 08:03:05.556036,0,High School,2,7200.0,57,34,16,8,25,15,75,1,4.96,False,6,0.6240049474335189
88986,Finance,Male,60,Consultant,2015-01-15 08:03:05.556036,9,Bachelor,5,8250.0,52,49,17,14,50,10,98,2,3.69,False,0,0.732479797979798
88990,Finance,Female,59,Developer,2015-09-12 08:03:05.556036,8,Master,5,7500.0,60,41,27,8,25,9,55,2,4.33,False,6,0.7306723356009069
88998,Sales,Female,31,Manager,2019-08-13 08:03:05.556036,5,Master,1,6600.0,42,32,18,0,75,8,82,2,3.03,False,14,0.5977688105545249
89003,IT,Female,46,Manager,2021-04-19 08:03:05.556036,3,Master,2,7200.0,38,29,3,1,50,6,49,1,4.44,False,13,0.6250715316429603
89005,Sales,Female,58,Specialist,2015-08-09 08:03:05.556036,9,Bachelor,1,4950.0,55,42,6,1,25,17,73,2,4.33,False,13,0.6711176046176046
89013,Customer Support,Female,54,Developer,2019-01-23 08:03:05.556036,5,High School,5,7500.0,52,28,23,7,25,17,21,1,4.07,False,7,0.6102099567099567
89016,Operations,Male,58,Specialist,2016-03-03 08:03:05.556036,8,High School,5,6750.0,32,28,14,4,100,19,95,1,3.23,False,10,0.760562049062049
89021,Marketing,Female,33,Analyst,2018-03-12 08:03:05.556036,6,Bachelor,5,6000.0,30,41,27,8,75,5,66,1,1.62,False,6,0.6173945578231292
89028,Finance,Female,32,Consultant,2016-04-28 08:03:05.556036,8,Bachelor,2,6600.0,48,47,8,1,0,13,87,2,3.21,False,13,0.713808596165739
89034,Sales,Male,24,Developer,2022-12-11 08:03:05.556036,1,Bachelor,5,7500.0,32,46,24,5,25,14,75,1,2.2,False,9,0.7278416821273964
89036,Legal,Male,31,Consultant,2023-09-13 08:03:05.556036,0,Master,5,8250.0,51,47,2,1,25,13,50,2,3.94,False,13,0.8255611214182643
89038,Engineering,Female,46,Specialist,2022-11-09 08:03:05.556036,1,High School,4,6300.0,30,32,7,3,0,7,84,2,2.62,False,11,0.688452071737786
89042,Customer Support,Male,42,Consultant,2016-04-20 08:03:05.556036,8,Bachelor,5,8250.0,30,42,25,10,75,6,86,1,2.77,False,4,0.6908088023088024
89048,Legal,Male,53,Engineer,2022-06-10 08:03:05.556036,2,Bachelor,5,9000.0,53,11,21,1,50,9,3,1,4.32,False,13,0.6026728509585653
89066,Marketing,Female,33,Manager,2019-10-20 08:03:05.556036,4,Bachelor,5,9000.0,44,35,7,11,0,10,18,2,4.58,False,3,0.6010779220779221
89068,Engineering,Female,36,Technician,2024-08-03 08:03:05.556036,0,High School,2,4200.0,40,48,9,4,50,7,58,2,4.17,False,10,0.6644472273757989
89075,Customer Support,Female,33,Technician,2024-03-13 08:03:05.556036,0,Bachelor,1,3850.0,48,22,18,0,0,8,97,1,4.39,False,14,0.6552555143269428
89078,Marketing,Female,35,Analyst,2018-11-26 08:03:05.556036,5,High School,2,4800.0,43,44,3,4,50,19,93,2,4.85,False,10,0.7528277674706246
89081,HR,Male,40,Developer,2023-04-28 08:03:05.556036,1,High School,4,7000.0,34,32,19,13,25,8,82,2,4.13,False,1,0.617054524840239
89086,Legal,Male,45,Technician,2023-08-05 08:03:05.556036,1,Bachelor,3,4550.0,40,32,13,3,100,10,58,2,3.96,False,11,0.6529268192125335
89089,Engineering,Female,36,Specialist,2017-03-26 08:03:05.556036,7,Bachelor,5,6750.0,59,41,20,2,25,3,71,2,2.39,False,12,0.751709853638425
89090,Operations,Male,29,Specialist,2016-11-02 08:03:05.556036,7,PhD,1,4950.0,42,41,10,0,0,14,60,2,4.44,False,14,0.6605590599876315
89105,Operations,Male,43,Engineer,2016-06-01 08:03:05.556036,8,Bachelor,4,8400.0,48,22,18,0,50,6,26,1,4.07,True,14,0.6458211708925995
89107,Engineering,Male,58,Engineer,2024-08-27 08:03:05.556036,0,Master,5,9000.0,44,21,3,3,50,5,79,1,2.72,False,11,0.6884531024531024
89112,Sales,Male,55,Developer,2022-03-04 08:03:05.556036,2,Bachelor,3,6500.0,55,44,23,2,75,2,91,2,1.62,False,12,0.6658587920016492
89117,Sales,Male,50,Analyst,2015-12-15 08:03:05.556036,8,Master,3,5200.0,34,17,10,2,0,11,75,1,3.06,False,12,0.5953314780457638
89118,IT,Female,57,Manager,2015-05-23 08:03:05.556036,9,Bachelor,5,9000.0,38,46,5,13,75,10,97,1,1.3,False,1,0.6130004122861267
89123,Customer Support,Female,43,Analyst,2021-07-11 08:03:05.556036,3,Bachelor,3,5200.0,56,45,23,14,25,5,99,2,4.53,False,0,0.6601734693877551
89124,Customer Support,Female,50,Analyst,2022-08-07 08:03:05.556036,2,Bachelor,2,4800.0,43,46,1,7,100,1,70,2,4.23,False,7,0.6406692434549578
89132,Marketing,Male,55,Analyst,2023-11-16 08:03:05.556036,0,High School,5,6000.0,43,9,22,1,100,8,59,2,4.47,False,13,0.715140898783756
89135,Operations,Male,52,Specialist,2018-03-22 08:03:05.556036,6,Bachelor,1,4950.0,32,48,28,1,100,4,90,1,2.51,False,13,0.6389508348794063
89139,IT,Male,28,Developer,2018-09-10 08:03:05.556036,5,Bachelor,3,6500.0,51,16,28,4,0,10,53,2,4.65,False,10,0.5977339723768295
89145,IT,Female,31,Consultant,2017-05-14 08:03:05.556036,7,Bachelor,3,7150.0,54,35,26,5,0,19,54,1,4.66,False,9,0.6635194805194805
89148,Operations,Male,37,Manager,2015-03-14 08:03:05.556036,9,High School,1,6600.0,40,37,29,6,0,5,89,2,4.82,False,8,0.6361041022469595
89153,Sales,Female,27,Analyst,2017-09-03 08:03:05.556036,7,Bachelor,3,5200.0,43,43,27,1,75,8,50,2,3.2,True,13,0.6722345908060193
89161,Marketing,Female,40,Developer,2016-02-08 08:03:05.556036,8,Bachelor,4,7000.0,40,36,27,13,100,6,52,2,4.77,False,1,0.6047749948464234
89163,Sales,Male,53,Analyst,2018-07-24 08:03:05.556036,6,Bachelor,5,6000.0,45,26,0,4,50,14,64,1,1.99,True,10,0.627772521129664
89195,Finance,Female,23,Technician,2024-08-24 08:03:05.556036,0,High School,5,5250.0,48,48,23,8,100,18,85,1,1.89,False,6,0.6978498247783962
89198,Customer Support,Male,37,Developer,2020-05-26 08:03:05.556036,4,Bachelor,5,7500.0,32,44,11,2,75,7,1,2,4.26,False,12,0.7160406101834673
89213,Customer Support,Female,56,Developer,2018-09-12 08:03:05.556036,5,High School,5,7500.0,49,7,11,1,25,9,82,2,1.31,False,13,0.5954422799422799
89216,Operations,Male,28,Developer,2016-08-19 08:03:05.556036,8,High School,2,6000.0,30,34,3,4,100,11,74,2,4.01,False,10,0.631627602556174
89219,Marketing,Male,29,Manager,2020-03-20 08:03:05.556036,4,Master,5,9000.0,49,7,20,3,100,9,91,2,2.31,False,11,0.6350526695526695
89221,IT,Other,59,Engineer,2016-04-19 08:03:05.556036,8,Bachelor,4,8400.0,36,49,21,3,50,6,54,2,4.99,False,11,0.8157337662337663
89222,Sales,Male,38,Specialist,2018-09-05 08:03:05.556036,6,High School,4,6300.0,32,42,6,1,100,19,56,1,4.15,False,13,0.7777741702741703
89239,Operations,Female,59,Consultant,2020-02-21 08:03:05.556036,4,High School,2,6600.0,53,35,8,0,25,17,65,2,4.88,True,14,0.7181702741702741
89241,Marketing,Female,35,Engineer,2021-12-04 08:03:05.556036,2,High School,4,8400.0,40,38,1,8,50,1,60,2,3.32,False,6,0.6280284477427334
89242,Customer Support,Female,57,Technician,2020-11-07 08:03:05.556036,3,PhD,2,4200.0,37,23,2,1,100,15,59,2,4.17,False,13,0.607283755926613
89250,HR,Other,30,Technician,2016-10-19 08:03:05.556036,7,Bachelor,4,4900.0,32,11,17,0,50,16,48,1,4.42,False,14,0.6628676561533704
89256,Finance,Female,37,Engineer,2024-07-27 08:03:05.556036,0,Bachelor,5,9000.0,52,35,25,11,0,1,98,1,2.57,False,3,0.6621940836940837
89258,Legal,Male,41,Developer,2021-02-10 08:03:05.556036,3,Bachelor,5,7500.0,41,10,3,4,0,13,83,2,4.67,False,10,0.7348502370645227
89263,Engineering,Female,31,Technician,2023-07-17 08:03:05.556036,1,PhD,1,3850.0,32,22,7,3,0,6,99,2,4.75,False,11,0.6344387755102041
89264,Marketing,Female,39,Developer,2023-04-21 08:03:05.556036,1,Bachelor,4,7000.0,55,32,16,11,100,13,71,2,4.4,False,3,0.6369037311894454
89267,Engineering,Female,52,Consultant,2016-01-19 08:03:05.556036,8,Bachelor,5,8250.0,34,43,23,11,50,17,27,1,4.26,False,3,0.6359128014842301
89269,HR,Male,40,Technician,2022-11-27 08:03:05.556036,1,Master,5,5250.0,46,27,6,4,50,10,64,2,4.75,False,10,0.7698541537827251
89274,Engineering,Female,28,Engineer,2021-11-12 08:03:05.556036,2,Bachelor,3,7800.0,45,31,23,5,100,9,91,2,3.78,False,9,0.6779404246547103
89286,Finance,Male,29,Technician,2020-11-19 08:03:05.556036,3,High School,4,4900.0,32,45,6,0,50,6,48,2,1.59,False,14,0.6601431663574521
89288,Engineering,Female,48,Analyst,2022-04-02 08:03:05.556036,2,Bachelor,2,4800.0,57,35,1,2,100,7,46,1,4.7,False,12,0.6422150072150072
89294,Marketing,Male,57,Analyst,2023-01-12 08:03:05.556036,1,Bachelor,4,5600.0,54,30,18,4,25,4,75,2,2.47,True,10,0.6403212739641311
89317,Engineering,Male,35,Specialist,2018-08-09 08:03:05.556036,6,Master,4,6300.0,52,19,15,0,25,4,66,2,3.93,False,14,0.7073843537414966
89326,IT,Other,41,Engineer,2022-06-09 08:03:05.556036,2,Bachelor,5,9000.0,35,26,3,0,25,9,91,1,2.31,False,14,0.7554608328179757
89332,Marketing,Female,34,Consultant,2020-12-29 08:03:05.556036,3,High School,4,7700.0,55,40,28,10,75,9,74,1,3.07,True,4,0.6234031127602556
89341,Marketing,Male,25,Consultant,2017-01-31 08:03:05.556036,7,Master,5,8250.0,33,10,12,0,50,18,75,2,1.89,False,14,0.6368314780457638
89342,IT,Female,58,Manager,2020-12-28 08:03:05.556036,3,High School,5,9000.0,56,45,3,14,100,14,31,1,4.04,False,0,0.5982997320140176
